composition,status,required_annual_return,comparison_horizon_years,observed_upper_return
INF174K01LT0|INF174K01LT0=1.0000,within_observed_terrain,0.0796141669863224,3,0.4827472049816095
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.0500,INF879O01027=0.8000",within_observed_terrain,0.0796141669863224,3,0.36589884068239953
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.1000,INF879O01027=0.7500",within_observed_terrain,0.0796141669863224,3,0.3676990618750753
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.1500,INF879O01027=0.7000",within_observed_terrain,0.0796141669863224,3,0.36941263302874705
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.2000,INF879O01027=0.6500",within_observed_terrain,0.0796141669863224,3,0.37104567322123794
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.2500,INF879O01027=0.6000",within_observed_terrain,0.0796141669863224,3,0.372603737725115
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.3000,INF879O01027=0.5500",within_observed_terrain,0.0796141669863224,3,0.37409188157939277
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.6500,INF879O01027=0.2000",within_observed_terrain,0.0796141669863224,3,0.415965063611649
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.7000,INF879O01027=0.1500",within_observed_terrain,0.0796141669863224,3,0.42622187925182575
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.7500,INF879O01027=0.1000",within_observed_terrain,0.0796141669863224,3,0.4362988673929098
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.8000,INF879O01027=0.0500",within_observed_terrain,0.0796141669863224,3,0.4462026634673508
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.1500,INF174K01LT0=0.8500,INF879O01027=0.0000",within_observed_terrain,0.0796141669863224,3,0.4559395183508026
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2000,INF174K01LT0=0.0500,INF879O01027=0.7500",within_observed_terrain,0.0796141669863224,3,0.36200791538147215
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2000,INF174K01LT0=0.1000,INF879O01027=0.7000",within_observed_terrain,0.0796141669863224,3,0.36388510216028536
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2000,INF174K01LT0=0.1500,INF879O01027=0.6500",within_observed_terrain,0.0796141669863224,3,0.3656727925453733
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2000,INF174K01LT0=0.2000,INF879O01027=0.6000",within_observed_terrain,0.0796141669863224,3,0.36737724917982306
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2000,INF174K01LT0=0.2500,INF879O01027=0.5500",within_observed_terrain,0.0796141669863224,3,0.3690041626910323
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2000,INF174K01LT0=0.7500,INF879O01027=0.0500",within_observed_terrain,0.0796141669863224,3,0.4373782768621386
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2000,INF174K01LT0=0.8000,INF879O01027=0.0000",within_observed_terrain,0.0796141669863224,3,0.44715040987201893
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2500,INF174K01LT0=0.0500,INF879O01027=0.7000",within_observed_terrain,0.0796141669863224,3,0.35819603595690475
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2500,INF174K01LT0=0.1000,INF879O01027=0.6500",within_observed_terrain,0.0796141669863224,3,0.36014680811737887
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2500,INF174K01LT0=0.1500,INF879O01027=0.6000",within_observed_terrain,0.0796141669863224,3,0.36200544786485644
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.2500,INF174K01LT0=0.2000,INF879O01027=0.5500",within_observed_terrain,0.0796141669863224,3,0.36377834450009194
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.3000,INF174K01LT0=0.0500,INF879O01027=0.6500",within_observed_terrain,0.0796141669863224,3,0.3544607016528367
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.3000,INF174K01LT0=0.1000,INF879O01027=0.6000",within_observed_terrain,0.0796141669863224,3,0.3564818407823438
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.3000,INF174K01LT0=0.1500,INF879O01027=0.5500",within_observed_terrain,0.0796141669863224,3,0.3584084082030612
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.3000,INF174K01LT0=0.2000,INF879O01027=0.5000",within_observed_terrain,0.0796141669863224,3,0.36024690436208884
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.3500,INF174K01LT0=0.0500,INF879O01027=0.6000",within_observed_terrain,0.0796141669863224,3,0.3507995197852567
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.3500,INF174K01LT0=0.1000,INF879O01027=0.5500",within_observed_terrain,0.0796141669863224,3,0.35288795999730405
"INF174K01LS2,INF174K01LT0,INF879O01027|INF174K01LS2=0.3500,INF174K01LT0=0.1500,INF879O01027=0.5000",within_observed_terrain,0.0796141669863224,3,0.3548795732865446
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.0000,INF879O01100=1.0000",within_observed_terrain,0.0796141669863224,3,0.37512027168491935
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.0500,INF879O01100=0.9500",within_observed_terrain,0.0796141669863224,3,0.3790891232412552
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.1000,INF879O01100=0.9000",within_observed_terrain,0.0796141669863224,3,0.3821569743786073
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.1500,INF879O01100=0.8500",within_observed_terrain,0.0796141669863224,3,0.3845994084840789
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.2000,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.38659000559615464
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.2500,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.38824354402228445
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.3000,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.38963895794104597
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.3500,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3908323173786248
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.4000,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.39193293400166485
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.4500,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.39318608859198645
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.5000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3942915581437496
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.5500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.39527399940049035
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.6000,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.3961528692604255
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.6500,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.3969437269689857
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.7000,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3976591636217135
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.7500,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.39830947776138403
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.8000,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3989031744676952
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.8500,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.39944733949775824
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.9000,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.39994792351250563
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=0.9500,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.40040996062896994
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0000,INF174K01LT0=1.0000,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.40083773834664194
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.0000,INF879O01100=0.9500",within_observed_terrain,0.0796141669863224,3,0.3653829464254459
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.0500,INF879O01100=0.9000",within_observed_terrain,0.0796141669863224,3,0.37015568184503556
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.1000,INF879O01100=0.8500",within_observed_terrain,0.0796141669863224,3,0.37392707071324516
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.1500,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.37698241131948573
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.2000,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.3795079963823982
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.2500,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.3816306398501399
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.3000,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.38343966395351714
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.3500,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.38499980290889146
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.4000,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.3863591197896725
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.4500,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3875540492107652
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.5000,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.3886127138663038
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.5500,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.38966977033774053
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.6000,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.3907987252410998
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.6500,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.39181876757766276
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.7000,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.3927449345384897
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.7500,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3935896166191284
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.8000,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.39436311544273916
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.8500,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.39507406619453533
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.9000,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.39572976151719086
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.0500,INF174K01LT0=0.9500,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.3963364026825009
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.0000,INF879O01100=0.9000",within_observed_terrain,0.0796141669863224,3,0.3573543428775863
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.0500,INF879O01100=0.8500",within_observed_terrain,0.0796141669863224,3,0.36262114311676585
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.1000,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.3668606901430791
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.1500,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.3703469426607171
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.2000,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.37326436122702766
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.2500,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3757417072470979
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.3000,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.3778715964094095
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.3500,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.3797223533780547
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.4000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3813454871321462
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.4500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.3827805652897709
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.5000,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.38405848556813815
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.5500,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.3852037274511424
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.6000,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3862359366737884
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.6500,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.38717106233680076
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.7000,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3881635412644153
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.7500,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.3891758551752731
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.8000,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.39010550422393986
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.8500,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3909622182189869
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1000,INF174K01LT0=0.9000,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.39175425745208203
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.0000,INF879O01100=0.8500",within_observed_terrain,0.0796141669863224,3,0.3506200922727749
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.0500,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.3561800453890893
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.1000,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.36072676370807666
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.1500,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.3645142505290302
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.2000,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.36771811433657886
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.2500,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.3704636599108382
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.3000,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.3728427035391386
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.3500,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3749240635752362
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.4000,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.37676033881603277
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.4500,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.37839242228003034
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.5000,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.37985258672291655
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.5500,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.38116664284884294
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.6000,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.38235547990709695
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.6500,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3834361855235957
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.7000,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.38442287302361655
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.7500,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.3853273016801402
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.8000,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3861593479425256
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.1500,INF174K01LT0=0.8500,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.38708890337281265
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.0000,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.34489000308963513
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.0500,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.3506099939666676
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.1000,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.35535173843062884
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.1500,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3593466045467062
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.2000,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.36275828328003623
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.2500,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.3657058614324631
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.3000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.36827805295084737
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.3500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.3705423059205186
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.4000,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.3725508168836411
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.4500,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.374344612578688
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.5000,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.37595638699959766
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.5500,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.37741251529616404
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.6000,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.37873451037749284
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.6500,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.37994009425053665
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.7000,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.38104399798465005
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.7500,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.38205856726652065
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2000,INF174K01LT0=0.8000,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.38299422653036785
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.0000,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.33995472326329246
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.0500,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.34574517698590035
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.1000,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.350602697719679
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.1500,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.3547361433908496
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.2000,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.35829630858777306
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.2500,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3613948048163258
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.3000,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.3641160189043193
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.3500,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.3665249413669429
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.4000,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.3686724391057916
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.4500,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3705988960352202
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.5000,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.37233678233874423
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.5500,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3739125031256565
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.6000,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.3753477518283934
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.6500,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.37666051656651955
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.7000,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.37786583906766236
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.2500,INF174K01LT0=0.7500,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.37897639435055863
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.3000,INF174K01LT0=0.0000,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.33565938903865167
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.3000,INF174K01LT0=0.0500,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3414594204294301
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.3000,INF174K01LT0=0.1000,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.3463761059837338
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.3000,INF174K01LT0=0.1500,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.35059717935934365
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.3000,INF174K01LT0=0.2000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3542606459859057
"INF174K01LS2,INF174K01LT0,INF879O01100|INF174K01LS2=0.3000,INF174K01LT0=0.2500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.35747023969791036
